Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Distance
248.38,0.05,0.87,-9.66,0.07,-0.08,-0.05,3456.44
248.426,0.05,0.86,-9.66,0.07,-0.08,-0.05,3457.29
248.471,0.05,0.86,-9.66,0.07,-0.08,-0.05,3456.02
248.517,0.05,0.86,-9.66,0.07,-0.08,-0.05,3456.02
248.63,0.05,0.85,-9.67,0.06,-0.08,-0.05,3457.71
248.675,0.05,0.85,-9.67,0.06,-0.08,-0.05,3457.71
248.719,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
248.768,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
248.812,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
248.859,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
248.906,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
248.932,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
248.974,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
249.017,0.05,0.84,-9.67,0.06,-0.08,-0.05,3456.86
249.096,0.05,0.84,-9.66,0.06,-0.08,-0.05,3457.71
249.142,0.04,0.85,-9.67,0.06,-0.08,-0.05,3458.14
249.189,0.04,0.85,-9.67,0.06,-0.08,-0.05,3458.14
249.237,0.05,0.85,-9.67,0.06,-0.08,-0.05,3458.56
249.285,0.05,0.85,-9.67,0.06,-0.08,-0.05,3458.56
249.332,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.71
249.383,0.05,0.85,-9.67,0.06,-0.08,-0.05,3459.41
249.413,0.05,0.85,-9.67,0.06,-0.08,-0.05,3459.41
249.458,0.04,0.85,-9.67,0.06,-0.08,-0.05,3456.02
249.503,0.04,0.85,-9.67,0.06,-0.08,-0.05,3456.02
249.546,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.29
249.648,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.29
249.693,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.29
249.736,0.05,0.85,-9.66,0.06,-0.08,-0.05,3457.29
249.781,0.06,0.86,-9.66,0.06,-0.08,-0.05,3457.29
249.824,0.05,0.84,-9.67,0.06,-0.08,-0.05,3458.56
249.867,0.05,0.84,-9.67,0.06,-0.08,-0.05,3458.56
249.912,0.04,0.85,-9.67,0.06,-0.08,-0.05,3457.71
249.958,0.04,0.85,-9.67,0.06,-0.08,-0.05,3457.71
250.003,0.04,0.85,-9.67,0.06,-0.08,-0.05,3457.71
250.049,0.04,0.85,-9.66,0.06,-0.08,-0.05,3457.71
250.166,0.04,0.85,-9.67,0.06,-0.08,-0.05,3455.59
250.222,0.06,0.85,-9.67,0.06,-0.08,-0.05,3458.56
250.25,0.06,0.85,-9.67,0.06,-0.08,-0.05,3458.56
250.293,0.06,0.84,-9.67,0.06,-0.08,-0.05,3458.56
250.338,0.06,0.84,-9.67,0.06,-0.08,-0.05,3458.56
250.384,0.04,0.84,-9.67,0.06,-0.08,-0.05,3458.14
250.43,0.05,0.84,-9.66,0.06,-0.08,-0.05,3456.86
250.476,0.05,0.84,-9.66,0.06,-0.08,-0.05,3456.86
250.522,0.05,0.84,-9.67,0.06,-0.08,-0.05,3457.71
250.567,0.05,0.85,-9.66,0.06,-0.08,-0.05,3456.86
250.651,0.05,0.85,-9.67,0.06,-0.08,-0.05,3456.86
250.694,0.05,0.85,-9.67,0.06,-0.08,-0.05,3456.86
250.74,0.05,0.84,-9.67,0.06,-0.08,-0.05,3456.86
250.785,0.05,0.84,-9.67,0.06,-0.08,-0.05,3456.86
250.828,0.05,0.84,-9.67,0.06,-0.08,-0.05,3456.86
250.871,0.05,0.84,-9.66,0.06,-0.08,-0.05,3456.86
250.919,0.05,0.84,-9.66,0.06,-0.08,-0.05,3456.86
250.964,0.05,0.84,-9.66,0.06,-0.08,-0.05,3456.86
251.01,0.05,0.84,-9.66,0.06,-0.08,-0.05,3456.86
251.055,0.05,0.84,-9.66,0.06,-0.08,-0.05,3456.86
251.101,0.05,0.84,-9.67,0.06,-0.08,-0.05,3458.14
251.195,0.05,0.84,-9.67,0.06,-0.08,-0.05,3458.14
251.24,0.05,0.84,-9.67,0.06,-0.08,-0.05,3456.02
251.286,0.05,0.84,-9.67,0.06,-0.08,-0.05,3456.02
251.334,0.2,1.1,-9.58,0.06,-0.08,-0.05,3455.59
251.383,0.2,1.1,-9.58,0.06,-0.08,-0.05,3455.59
251.413,0.15,1.17,-9.65,0.07,-0.14,0.1,3455.17
251.458,0.15,1.17,-9.65,0.07,-0.14,0.1,3455.17
251.504,-0.12,0.89,-9.65,0.05,-0.07,-0.04,3456.02
251.548,-0.08,0.59,-9.72,0.05,-0.07,-0.04,3458.14
251.609,-0.08,0.59,-9.72,0.05,-0.07,-0.04,3458.14
251.64,0.12,1.09,-9.66,-0.04,-0.05,0.01,3456.02
251.739,0.55,2.99,-12.8,0.16,-0.04,-0.44,3461.95
251.78,0.55,2.99,-12.8,0.16,-0.04,-0.44,3461.95
251.826,0.55,2.99,-12.8,0.16,-0.04,-0.44,3461.95
251.875,0.08,0.27,-10.45,0.16,-0.04,-0.44,3464.92
251.925,0.08,0.27,-10.45,0.16,-0.04,-0.44,3464.92
251.974,0.08,0.27,-10.45,0.16,-0.04,-0.44,3464.92
252.001,1.83,-2.32,-9.75,0.76,0.34,-0.23,3451.35
252.046,1.83,-2.32,-9.75,0.76,0.34,-0.23,3451.35
252.091,2.49,-2.93,-6.12,1.79,1.75,0.38,3394.14
252.137,2.49,-2.93,-6.12,1.79,1.75,0.38,3394.14
252.179,5.3,-4.02,-4.46,2.91,3.21,-0.36,3347.1
252.259,1.41,-3.88,-8.12,0.52,-2.04,-0.5,3450.93
252.307,-3.81,-4.42,-5.86,0.6,-2.7,1.69,3445
252.352,-3.81,-4.42,-5.86,0.6,-2.7,1.69,3445
252.396,-0.48,-5.02,-9.43,0.55,1.97,-1.49,3454.74
252.44,4.17,-6.08,-10.83,-0.16,3.1,-2.14,3449.24
252.484,4.17,-6.08,-10.83,-0.16,3.1,-2.14,3449.24
252.527,4.03,-3.53,-11.65,-0.37,2.77,-1.78,3443.73
252.574,4.03,-3.53,-11.65,-0.37,2.77,-1.78,3443.73
252.619,4.53,-5.84,-6.69,0.84,1.45,-0.97,3447.54
252.663,4.55,-7.48,-5.93,1.32,0.94,0.07,3446.69
252.705,4.55,-7.48,-5.93,1.32,0.94,0.07,3446.69
252.792,2,-7.1,-4.23,1.32,0.94,0.07,3448.81
252.839,2,-7.1,-4.23,1.32,0.94,0.07,3448.81
252.884,2,-7.1,-4.23,1.32,0.94,0.07,3448.81
252.919,-0.74,-5.84,-2.74,1.33,-0.77,1.29,3451.78
252.95,-0.74,-5.84,-2.74,1.33,-0.77,1.29,3451.78
252.992,-2.16,-3.19,-3.24,1.19,-3.45,2.25,3451.78
253.051,-2.16,-3.19,-3.24,1.19,-3.45,2.25,3451.78
253.09,-4.38,-5.88,-5.08,0.2,-3.72,3.21,3451.78
253.139,-3.78,-4.63,-4.6,-0.36,-0.73,0.25,3451.78
253.184,-3.78,-4.63,-4.6,-0.36,-0.73,0.25,3451.78
253.228,-1.01,-7.16,-8.51,-1.5,1.31,-1.91,3450.08
253.344,4.97,-5.17,-9.95,-1.35,1.65,-1.62,3454.74
253.377,-3.75,-5.29,-5.14,0.35,-3.03,1.84,3447.54
253.421,-1.99,-2.83,-4.04,1.53,-3.66,2.38,3449.24
253.467,-1.99,-2.83,-4.04,1.53,-3.66,2.38,3449.24
253.51,-3.97,-3.5,-2.98,0.94,-1.11,0.4,3450.93
253.553,-3.97,-3.5,-2.98,0.94,-1.11,0.4,3450.93
253.595,-1.4,-6.81,-6.99,1.09,2.02,-3.18,3449.66
253.638,0.19,-6.06,-8.4,-1.32,2.58,-2.6,3455.17
253.682,0.19,-6.06,-8.4,-1.32,2.58,-2.6,3455.17
253.724,0.56,-4.35,-11.65,-1.32,2.58,-2.6,3453.47
253.765,0.56,-4.35,-11.65,-1.32,2.58,-2.6,3453.47
253.832,0.56,-4.35,-11.65,-1.32,2.58,-2.6,3453.47
253.879,-0.81,-3.54,-14.58,-2.74,0.82,-0.93,3452.63
253.925,-0.81,-3.54,-14.58,-2.74,0.82,-0.93,3452.63
253.974,-0.74,-4.61,-14.42,-1.72,-1.84,0.04,3450.51
254.023,-0.74,-4.61,-14.42,-1.72,-1.84,0.04,3450.51
254.052,-0.74,-4.61,-14.42,-1.72,-1.84,0.04,3450.51
254.099,-1.74,-5.62,-8.74,0.76,-3.63,0.33,3448.39
254.148,-1.74,-5.62,-8.74,0.76,-3.63,0.33,3448.39
254.194,-1.7,-4.86,-4.99,1.41,-1.1,0.07,3448.81
254.241,-1.04,-4.71,-4.87,1.45,0.53,-0.21,3449.66
254.287,-1.04,-4.71,-4.87,1.45,0.53,-0.21,3449.66
254.402,0.88,-5.43,-5.33,1.19,2.44,-2.04,3451.35
254.462,1.22,-4.93,-12.9,-1.43,-2,-0.26,3453.05
254.491,-0.65,-5.8,-11.17,-1.43,-2,-0.26,3450.08
254.539,-0.65,-5.8,-11.17,-1.43,-2,-0.26,3450.08
254.583,-2.78,-6.09,-6.29,1.14,-3.07,0.78,3441.61
254.629,-1.25,-4.69,-6.99,1.2,-1.36,0.82,3447.96
254.673,-1.25,-4.69,-6.99,1.2,-1.36,0.82,3447.96
254.716,-0.77,-4.47,-5.95,0.23,2.39,-0.74,3452.2
254.759,-0.77,-4.47,-5.95,0.23,2.39,-0.74,3452.2
254.801,-0.77,-4.47,-5.95,0.23,2.39,-0.74,3452.2
254.89,1.45,-5.09,-5.08,0.23,2.39,-0.74,3450.93
254.934,1.45,-5.09,-5.08,0.23,2.39,-0.74,3450.93
254.978,1.45,-5.09,-5.08,0.23,2.39,-0.74,3450.93
255.021,3.97,-4.12,-6.64,-0.67,2.2,-1.98,3445.42
255.064,5.03,-4,-10.77,-0.67,2.2,-1.98,3445
255.107,5.03,-4,-10.77,-0.67,2.2,-1.98,3445
255.151,5.03,-4,-10.77,-0.67,2.2,-1.98,3445
255.2,5.03,-4,-10.77,-0.67,2.2,-1.98,3445
255.245,2.69,-2.87,-12.18,-1.79,0.18,-0.99,3446.69
255.287,0.43,-5.03,-14.13,1.08,-3.26,-0.02,3449.66
255.333,-5.81,-4.8,-2.72,3.45,-4.34,1.52,3269.54
255.431,-8.06,-4.87,-0.91,2.54,-3.49,3.05,3284.37
255.476,-6.14,-4.35,-1.96,1.61,-1.09,0.15,3365.74
255.52,-0.66,-6.58,-5.45,0.57,0.61,-1.95,3442.03
255.566,-0.66,-6.58,-5.45,0.57,0.61,-1.95,3442.03
255.611,1.33,-6.18,-5.9,-2.19,3.37,-3.61,3446.27
255.657,1.33,-6.18,-5.9,-2.19,3.37,-3.61,3446.27
255.702,1.33,-6.18,-5.9,-2.19,3.37,-3.61,3446.27
255.746,1.33,-6.18,-5.9,-2.19,3.37,-3.61,3446.27
255.794,1.33,-6.18,-5.9,-2.19,3.37,-3.61,3446.27
255.837,5.46,-4.68,-9.76,-2.05,2.94,-0.69,3446.27
255.93,7.03,-3.31,-9.24,-2.07,2.21,0.09,3428.04
255.974,6.45,-3.22,-12.04,-2.07,2.21,0.09,3427.2
256.018,6.45,-3.22,-12.04,-2.07,2.21,0.09,3427.2
256.074,6.45,-3.22,-12.04,-2.07,2.21,0.09,3427.2
256.119,6.45,-3.22,-12.04,-2.07,2.21,0.09,3427.2
256.158,6.45,-3.22,-12.04,-2.07,2.21,0.09,3427.2
256.21,3.3,-4.94,-6.33,-1.42,0.9,0.55,3452.63
256.247,3.3,-4.94,-6.33,-1.42,0.9,0.55,3452.63
256.32,-10.13,1.31,4.15,0.76,-3.44,3.56,3420.42
256.377,-9.81,1.49,2.37,0.05,-1.89,1.81,3434.4
256.516,-2.26,-6.18,-5.42,-2.03,4.02,-3.93,3450.51
256.561,-2.26,-6.18,-5.42,-2.03,4.02,-3.93,3450.51
256.606,5.46,-5.16,-4.72,-0.63,4.36,-3.81,3445.84
256.65,7.49,-3.42,-3.24,-0.65,4.36,-3.18,3448.39
256.694,7.49,-3.42,-3.24,-0.65,4.36,-3.18,3448.39
256.74,9.26,-4.08,-0.8,-0.65,4.36,-3.18,3452.63
256.784,9.26,-4.08,-0.8,-0.65,4.36,-3.18,3452.63
256.828,9.26,-4.08,-0.8,-0.65,4.36,-3.18,3452.63
256.874,9.58,-3.78,-0.36,-0.73,4.31,-1.95,3432.28
256.977,10.31,-3.63,3.28,-0.97,3.19,-0.39,3430.16
257.02,7.89,-3.67,-0.79,-0.1,0.34,-0.41,3451.78
257.07,7.89,-3.67,-0.79,-0.1,0.34,-0.41,3451.78
257.106,0.08,-6.55,-6.06,1.17,-3.51,-0.35,3452.63
257.148,0.08,-6.55,-6.06,1.17,-3.51,-0.35,3452.63
257.191,-5.83,-8.36,-5.53,2.85,-4.36,2.84,3434.4
257.245,-5.83,-8.36,-5.53,2.85,-4.36,2.84,3434.4
257.272,-7.77,-4.05,-0.49,3.99,-4.36,4.35,3431.86
257.317,-3.24,-9.13,-6.36,-1.57,3.28,-2.64,3450.93
257.362,-3.24,-9.13,-6.36,-1.57,3.28,-2.64,3450.93
257.408,2.76,-3.56,-5.04,-3.02,4.36,-4.36,3447.12
257.528,6.55,-2.27,-3.92,-0.48,4.15,-3.54,3442.03
257.574,6.55,-2.27,-3.92,-0.48,4.15,-3.54,3442.03
257.619,-2.16,-7.73,-4.55,1.27,-0.51,-0.99,3448.81
257.665,-2.16,-7.73,-4.55,1.27,-0.51,-0.99,3448.81
257.711,-6.2,-9.07,-4.45,3.62,-4.32,3.52,3411.09
257.754,-6.2,-9.07,-4.45,3.62,-4.32,3.52,3411.09
257.796,-7.89,-3.21,0.83,4.13,-4.19,4.33,3428.89
257.843,-7.89,-3.21,0.83,4.13,-4.19,4.33,3428.89
257.884,-7.89,-3.21,0.83,4.13,-4.19,4.33,3428.89
257.931,-9.86,-3.46,0.64,4.13,-4.19,4.33,3424.23
258.01,-9.86,-3.46,0.64,4.13,-4.19,4.33,3424.23
258.055,-9.86,-3.46,0.64,4.13,-4.19,4.33,3424.23
258.104,-9.86,-3.46,0.64,4.13,-4.19,4.33,3424.23
258.139,-9.86,-3.46,0.64,4.13,-4.19,4.33,3424.23
258.166,-9.06,-6.99,-0.1,-0.83,1.25,-1.22,3414.06
258.218,7.44,-5.9,-5.82,-3.61,4.25,-4.18,3447.12
258.264,7.44,-5.9,-5.82,-3.61,4.25,-4.18,3447.12
258.311,-6.17,-10.09,-5.19,3.33,-4.23,3.37,3414.06
258.354,-6.17,-10.09,-5.19,3.33,-4.23,3.37,3414.06
258.403,-8.83,-3.22,1.84,4.05,-4.24,4.28,3426.77
258.438,-8.83,-3.22,1.84,4.05,-4.24,4.28,3426.77
258.547,-0.84,-8.24,-6.93,-2.02,2.65,-2.32,3449.24
258.59,6.43,-5.34,-6.11,-3.32,4.36,-4.2,3445
258.65,6.43,-5.34,-6.11,-3.32,4.36,-4.2,3445
258.678,6.43,-5.34,-6.11,-3.32,4.36,-4.2,3445
258.723,6.43,-5.34,-6.11,-3.32,4.36,-4.2,3445
258.768,9.35,-2.72,-6.07,-0.49,2.44,-1.56,3446.27
258.811,9.35,-2.72,-6.07,-0.49,2.44,-1.56,3446.27
258.855,9.35,-2.72,-6.07,-0.49,2.44,-1.56,3446.27
258.9,1.41,-5.54,-4.37,-0.49,2.44,-1.56,3450.08
258.945,1.41,-5.54,-4.37,-0.49,2.44,-1.56,3450.08
258.989,1.41,-5.54,-4.37,-0.49,2.44,-1.56,3450.08
259.089,-7.39,-2.77,-1.81,1.98,-2.72,1.08,3429.32
259.136,-7.48,-2.76,-1.68,4.16,-4.33,4.17,3433.98
259.179,-7.48,-2.76,-1.68,4.16,-4.33,4.17,3433.98
259.224,1.15,-6.98,-8.59,2.03,-2.18,2.62,3445
259.267,7.67,-2.83,-6.54,-0.98,0.95,-0.17,3445.84
259.315,7.67,-2.83,-6.54,-0.98,0.95,-0.17,3445.84
259.361,-3.98,-5.86,-4.74,1.42,-2.96,1.54,3438.64
259.41,-3.98,-5.86,-4.74,1.42,-2.96,1.54,3438.64
259.457,-7.85,-4.31,-1.61,3.6,-4.36,4.09,3438.64
259.502,-9.09,-3.86,-0.75,2.94,-4.16,4.31,3440.76
259.619,-9.42,-5.42,-0.62,1.5,-2.43,2.6,3433.55
259.665,-3.69,-8.2,-3.34,-0.67,0.93,-1.23,3439.49
259.708,-3.69,-8.2,-3.34,-0.67,0.93,-1.23,3439.49
259.749,-3.39,-7.92,-5.48,-0.67,0.93,-1.23,3447.96
259.794,-3.39,-7.92,-5.48,-0.67,0.93,-1.23,3447.96
259.842,-3.39,-7.92,-5.48,-0.67,0.93,-1.23,3447.96
259.888,2.24,-5.99,-5.97,-3.12,4.16,-4.06,3450.51
259.934,2.24,-5.99,-5.97,-3.12,4.16,-4.06,3450.51
259.981,5.98,-4.34,-6.8,-2.01,4.28,-2.77,3445
260.024,6.8,-4.28,-6.8,-1.51,3.53,-1.53,3437.37
260.138,8.01,-3.39,-5.96,-1.17,2.16,-0.73,3433.98
260.185,3.41,-4.73,-4.6,0.12,-0.28,0.22,3450.08
260.227,3.41,-4.73,-4.6,0.12,-0.28,0.22,3450.08
260.27,3.41,-4.73,-4.6,0.12,-0.28,0.22,3450.08
260.313,-5.18,-5.93,-4.1,1.6,-3.83,2.49,3432.71
260.359,-8.96,-2.86,0.43,2.77,-4.2,4.12,3422.54
260.402,-9.16,-3.87,-0.83,0.61,-2.8,2.09,3422.11
260.449,-9.16,-3.87,-0.83,0.61,-2.8,2.09,3422.11
260.495,-8.45,-7.98,-1.55,-0.74,1.19,-1.58,3412.79
260.541,-1,-7.12,-4.53,-3.48,4.26,-4.24,3450.08
260.663,5.41,-5.54,-6.01,-1.87,4.36,-3.43,3447.12
260.707,6.14,-3.98,-4.71,-0.29,2.17,-0.93,3446.27
260.747,6.14,-3.98,-4.71,-0.29,2.17,-0.93,3446.27
260.79,6.14,-3.98,-4.71,-0.29,2.17,-0.93,3446.27
260.833,6.14,-3.98,-4.71,-0.29,2.17,-0.93,3446.27
260.879,2.2,-6.17,-5.14,1.13,-2.22,0.21,3450.93
260.93,2.2,-6.17,-5.14,1.13,-2.22,0.21,3450.93
260.96,2.2,-6.17,-5.14,1.13,-2.22,0.21,3450.93
261.005,-5.94,-7.46,-4.26,2.13,-4.35,3.3,3408.13
261.049,-5.94,-7.46,-4.26,2.13,-4.35,3.3,3408.13
261.127,-8.03,-5.16,0.44,2.96,-4.36,4.27,3381.85
261.17,-8.03,-5.16,0.44,2.96,-4.36,4.27,3381.85
261.214,-8.03,-5.16,0.44,2.96,-4.36,4.27,3381.85
261.261,-8.03,-5.16,0.44,2.96,-4.36,4.27,3381.85
261.31,-8.06,0.02,5.2,0.53,-1.13,0.84,3430.16
261.343,-8.06,0.02,5.2,0.53,-1.13,0.84,3430.16
261.386,-7.75,0.74,5.77,0.34,-0.71,0.33,3426.77
261.447,-7.75,0.74,5.77,0.34,-0.71,0.33,3426.77
261.461,-7.67,0.57,6.05,0.34,-0.71,0.33,3428.04
261.507,-7.67,0.57,6.05,0.34,-0.71,0.33,3428.04
261.552,-7.41,0.54,6.41,0.08,-0.07,-0.04,3426.77
261.66,-7.82,0.35,5.71,0.08,-0.07,-0.04,3427.2
261.704,-7.47,0.33,6.07,0.03,-0.09,-0.12,3427.2
261.749,-7.47,0.33,6.07,0.03,-0.09,-0.12,3427.2
261.796,-7.47,0.33,6.07,0.03,-0.09,-0.12,3427.2
261.842,-7.59,0.31,6,0.03,-0.09,-0.12,3425.08
261.886,-7.59,0.31,6,0.03,-0.09,-0.12,3425.08
261.931,-7.59,0.31,6,0.03,-0.09,-0.12,3425.08
261.975,-7.61,0.15,6.05,0.06,-0.11,-0.07,3425.5
262.018,-7.61,0.15,6.05,0.06,-0.11,-0.07,3425.5
262.061,-7.7,0.14,5.92,0.06,-0.11,-0.07,3428.04
262.148,-8.03,-0.21,5.14,0.06,-0.03,-0.08,3430.16
262.193,-9.59,-1.84,1.78,-0.19,1.31,-0.86,3414.91
262.238,-9.59,-1.84,1.78,-0.19,1.31,-0.86,3414.91
262.287,-0.6,-6.05,-7.42,-2.53,4.36,-4.09,3452.63
262.32,-0.6,-6.05,-7.42,-2.53,4.36,-4.09,3452.63
262.374,4.63,-6.07,-7.7,-1.17,4.35,-3.04,3445.84
262.422,9.04,-3.86,-3.38,0.03,4.3,-2.36,3453.05
262.466,9.04,-3.86,-3.38,0.03,4.3,-2.36,3453.05
262.512,8.84,-2.59,-0.74,0.03,4.3,-2.36,3451.78
262.558,8.84,-2.59,-0.74,0.03,4.3,-2.36,3451.78
262.603,9.06,-3.19,2.53,-0.15,4.28,-1.45,3432.28
262.737,8.85,-3.74,3.29,-0.25,1.68,0.23,3434.83
262.781,8.85,-3.74,3.29,-0.25,1.68,0.23,3434.83
262.835,8.85,-3.74,3.29,-0.25,1.68,0.23,3434.83
262.863,8.32,-3.53,3.47,-0.25,1.68,0.23,3432.28
262.909,8.32,-3.53,3.47,-0.25,1.68,0.23,3432.28
262.951,8.4,-3.83,3.62,-0.09,0.62,0.16,3427.62
262.991,8.4,-3.83,3.62,-0.09,0.62,0.16,3427.62
263.038,8.6,-3.84,3.33,0.02,0.23,0.09,3432.71
263.082,8.6,-3.84,3.33,0.02,0.23,0.09,3432.71
263.131,8.62,-3.61,2.8,0.04,-0.13,-0.04,3435.67
263.228,8.41,-3.7,3.14,0.06,-0.29,-0.06,3434.83
263.271,8.86,-3.68,2.76,-0.01,-0.38,-0.05,3437.37
263.319,7.49,-2.36,-4.18,0.24,-2.3,-0.3,3451.78
263.364,7.49,-2.36,-4.18,0.24,-2.3,-0.3,3451.78
263.41,6.54,-3.93,-5.82,0.28,-4.24,-0.11,3446.27
263.456,6.54,-3.93,-5.82,0.28,-4.24,-0.11,3446.27
263.501,0.62,-5.92,-7.95,0.97,-4.36,0.7,3452.63
263.548,-4.77,-8.22,-4.39,2.4,-4.36,1.28,3328.87
263.594,-4.77,-8.22,-4.39,2.4,-4.36,1.28,3328.87
263.639,-5.72,-7.16,-1.89,3.47,-4.36,2.51,3265.73
263.737,-7.76,-5.46,2.43,3.33,-3.8,2.18,3180.12
263.779,-7.76,-5.46,2.43,3.33,-3.8,2.18,3180.12
263.823,-7.76,-5.46,2.43,3.33,-3.8,2.18,3180.12
263.867,-7.89,-5.13,3.46,2.07,-2.14,1.4,3327.6
263.911,-7.89,-5.13,3.46,2.07,-2.14,1.4,3327.6
263.957,-7.89,-5.13,3.46,2.07,-2.14,1.4,3327.6
264.001,-7.46,-4.21,3.94,1.06,-1.38,0.76,3404.73
264.047,-7.46,-4.21,3.94,1.06,-1.38,0.76,3404.73
264.094,-7.43,-4.56,3.68,0.23,-0.47,0.16,3411.09
264.146,-7.47,-4.49,4.04,0.11,-0.22,0.01,3414.48
264.28,-7.56,-4.28,4.06,0.1,-0.2,0,3419.57
264.296,-7.36,-4.33,4.26,0.12,-0.22,0.01,3417.45
264.339,-7.98,-4.91,1.51,-0.18,0.44,-0.36,3186.05
264.384,-7.41,-5.2,-1.08,-1.01,1.74,-0.81,3354.3
264.43,-7.41,-5.2,-1.08,-1.01,1.74,-0.81,3354.3
264.474,-5.29,-7.23,-4.61,-2.08,3.88,-1.81,3420.84
264.518,-3.42,-7.44,-4.79,-2.08,3.88,-1.81,3443.3
264.562,-3.42,-7.44,-4.79,-2.08,3.88,-1.81,3443.3
264.606,2.1,-6.49,-6.76,-1.46,4.21,-2.64,3451.35
264.651,2.1,-6.49,-6.76,-1.46,4.21,-2.64,3451.35
264.767,5.73,-5.07,-6.48,-0.82,3.26,-1.51,3447.12
264.812,5.73,-5.07,-6.48,-0.82,3.26,-1.51,3447.12
264.864,5.73,-5.07,-6.48,-0.82,3.26,-1.51,3447.12
264.909,6.97,-5.92,-6.46,-0.82,3.26,-1.51,3444.57
264.954,6.97,-5.92,-6.46,-0.82,3.26,-1.51,3444.57
264.995,6.97,-5.92,-6.46,-0.82,3.26,-1.51,3444.57
265.036,8.51,-4.07,-5.42,-0.28,2.69,-1.74,3452.63
265.079,8.51,-4.07,-5.42,-0.28,2.69,-1.74,3452.63
265.123,8.56,-3.18,-3.68,-0.28,2.69,-1.74,3453.05
265.168,8.56,-3.18,-3.68,-0.28,2.69,-1.74,3453.05
265.272,9.12,-3.32,-3.26,-0.3,0.09,0.11,3451.78
265.314,9.09,-3.37,-3.37,0.04,-0.13,0.07,3451.35
265.359,8.52,-3.21,-3.13,0.16,0,-0.07,3452.2
265.404,8.52,-3.21,-3.13,0.16,0,-0.07,3452.2
265.448,8.52,-3.21,-3.13,0.16,0,-0.07,3452.2
265.496,8.38,-3.48,-3.65,0.14,-0.26,0.03,3453.05
265.542,8.38,-3.48,-3.65,0.14,-0.26,0.03,3453.05
265.585,8.42,-3.58,-3.53,0.14,-0.26,0.03,3450.08
265.629,8.42,-3.58,-3.53,0.14,-0.26,0.03,3450.08
265.673,6.23,-4.97,-5.56,0.37,-1.01,0.23,3447.12
265.781,4.23,-5.74,-6.6,0.7,-2.46,0.64,3450.93
265.827,2.66,-6.08,-7.58,1.11,-4.07,1.23,3450.51
265.871,-0.18,-7.5,-7.12,1.11,-4.07,1.23,3449.24
265.915,-0.18,-7.5,-7.12,1.11,-4.07,1.23,3449.24
265.96,-0.18,-7.5,-7.12,1.11,-4.07,1.23,3449.24
266.005,-0.18,-7.5,-7.12,1.11,-4.07,1.23,3449.24
266.051,-4.2,-7.3,-4.54,1.81,-4.18,2.24,3412.36
266.098,-7.26,-6.56,-1.08,1.63,-3.04,1.7,3365.32
266.145,-7.26,-6.56,-1.08,1.63,-3.04,1.7,3365.32
266.19,-7.44,-5.89,0.4,1.74,-2.62,1.54,3347.94
266.293,-7.95,-5.11,1.8,1.26,-1.77,1.19,3330.99
266.338,-8.21,-4.64,2.24,0.41,-0.38,0.42,3337.35
266.385,-8.21,-4.64,2.24,0.41,-0.38,0.42,3337.35
266.432,-8.15,-4.86,1.87,0.12,-0.13,0.09,3327.6
266.478,-8.09,-4.65,1.84,-0.02,-0.03,-0.1,3333.11
266.523,-8.09,-4.65,1.84,-0.02,-0.03,-0.1,3333.11
266.567,-8.02,-5.01,1.55,-0.15,0.15,-0.22,3333.11
266.625,-8.02,-5.01,1.55,-0.15,0.15,-0.22,3333.11
266.656,-8.06,-4.94,1.34,0.01,0.04,-0.05,3335.23
266.7,-8.06,-4.94,1.34,0.01,0.04,-0.05,3335.23
266.787,-8.06,-4.94,1.34,0.01,0.04,-0.05,3335.23
266.831,-7.86,-4.89,1.38,-0.01,0.01,-0.09,3337.77
266.873,-7.32,-5.74,-0.83,-0.28,0.32,-0.32,3353.45
266.917,-7.32,-5.74,-0.83,-0.28,0.32,-0.32,3353.45
266.957,-7.32,-5.74,-0.83,-0.28,0.32,-0.32,3353.45
266.999,-6.88,-6.41,-1.11,-0.9,0.96,-0.93,3356.84
267.043,-6.88,-6.41,-1.11,-0.9,0.96,-0.93,3356.84
267.087,-5.19,-7.04,-4.67,-1.76,2.26,-1.82,3405.58
267.134,-5.19,-7.04,-4.67,-1.76,2.26,-1.82,3405.58
267.184,-5.19,-7.04,-4.67,-1.76,2.26,-1.82,3405.58
267.216,-1.58,-6.51,-6.88,-1.66,2.94,-1.65,3450.51
267.311,2.79,-5.12,-7.43,-0.94,3.12,-0.87,3450.51
267.355,4.31,-4.84,-7.62,-0.97,1.56,0.1,3446.27
267.398,4.15,-3.83,-8.5,-0.89,0.73,0.46,3445.84
267.441,3.49,-4.35,-8.37,-0.58,0,0.62,3445.42
267.488,3.49,-4.35,-8.37,-0.58,0,0.62,3445.42
